"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-07","Newfoundland and Labrador","2016A000210","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057637","2.16.1.1","5.4","","","","1"
"2020-07","Newfoundland and Labrador","2016A000210","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057638","2.17.1.1","12.5","","","","1"
"2020-07","Newfoundland and Labrador","2016A000210","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057639","2.18.1.1","10.3","","","","1"
"2020-07","Newfoundland and Labrador","2016A000210","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057640","2.19.1.1","17.1","","","","1"
"2020-07","Prince Edward Island","2016A000211","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057643","3.3.1.1","3.7","","","","1"
"2020-07","Prince Edward Island","2016A000211","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057644","3.4.1.1","1.7","","","","1"
"2020-07","Prince Edward Island","2016A000211","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057645","3.5.1.1","0.3","","","","1"
"2020-07","Prince Edward Island","2016A000211","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057646","3.6.1.1","6.4","","","","1"
"2020-07","Prince Edward Island","2016A000211","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057647","3.7.1.1","6.7","","","","1"
"2020-07","Prince Edward Island","2016A000211","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057649","3.9.1.1","11.5","","","","1"
"2020-07","Prince Edward Island","2016A000211","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057650","3.10.1.1","2.7","","","","1"
"2020-07","Prince Edward Island","2016A000211","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057651","3.11.1.1","3.3","","","","1"
"2020-07","Prince Edward Island","2016A000211","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057652","3.12.1.1","4.1","","","","1"
"2020-07","Prince Edward Island","2016A000211","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057653","3.13.1.1","1.7","","","","1"
"2020-07","Prince Edward Island","2016A000211","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057654","3.14.1.1","5.6","","","","1"
"2020-07","Prince Edward Island","2016A000211","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057655","3.15.1.1","11.0","","","","1"
"2020-07","Prince Edward Island","2016A000211","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057656","3.16.1.1","2.3","","","","1"
"2020-07","Prince Edward Island","2016A000211","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057657","3.17.1.1","3.4","","","","1"
"2020-07","Prince Edward Island","2016A000211","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057658","3.18.1.1","3.2","","","","1"
"2020-07","Prince Edward Island","2016A000211","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057659","3.19.1.1","8.3","","","","1"
"2020-07","Nova Scotia","2016A000212","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057662","4.3.1.1","5.9","","","","1"
"2020-07","Nova Scotia","2016A000212","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057663","4.4.1.1","13.6","","","","1"
"2020-07","Nova Scotia","2016A000212","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057664","4.5.1.1","3.6","","","","1"
"2020-07","Nova Scotia","2016A000212","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057665","4.6.1.1","30.6","","","","1"
"2020-07","Nova Scotia","2016A000212","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057666","4.7.1.1","32.0","","","","1"
"2020-07","Nova Scotia","2016A000212","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057668","4.9.1.1","67.9","","","","1"
"2020-07","Nova Scotia","2016A000212","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057669","4.10.1.1","18.4","","","","1"
"2020-07","Nova Scotia","2016A000212","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057670","4.11.1.1","22.9","","","","1"
"2020-07","Nova Scotia","2016A000212","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057671","4.12.1.1","29.1","","","","1"
"2020-07","Nova Scotia","2016A000212","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057672","4.13.1.1","18.3","","","","1"
"2020-07","Nova Scotia","2016A000212","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057673","4.14.1.1","36.8","","","","1"
"2020-07","Nova Scotia","2016A000212","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057674","4.15.1.1","73.4","","","","1"
"2020-07","Nova Scotia","2016A000212","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057675","4.16.1.1","16.6","","","","1"
"2020-07","Nova Scotia","2016A000212","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057676","4.17.1.1","25.2","","","","1"
"2020-07","Nova Scotia","2016A000212","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057677","4.18.1.1","15.0","","","","1"
"2020-07","Nova Scotia","2016A000212","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057678","4.19.1.1","29.6","","","","1"
"2020-07","New Brunswick","2016A000213","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057681","5.3.1.1","4.8","","","","1"
"2020-07","New Brunswick","2016A000213","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057682","5.4.1.1","10.5","","","","1"
"2020-07","New Brunswick","2016A000213","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057683","5.5.1.1","2.8","","","","1"
"2020-07","New Brunswick","2016A000213","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057684","5.6.1.1","24.9","","","","1"
"2020-07","New Brunswick","2016A000213","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057685","5.7.1.1","31.2","","","","1"
"2020-07","New Brunswick","2016A000213","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057687","5.9.1.1","56.8","","","","1"
"2020-07","New Brunswick","2016A000213","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057688","5.10.1.1","16.2","","","","1"
"2020-07","New Brunswick","2016A000213","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057689","5.11.1.1","17.4","","","","1"
"2020-07","New Brunswick","2016A000213","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057690","5.12.1.1","17.3","","","","1"
"2020-07","New Brunswick","2016A000213","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057691","5.13.1.1","14.2","","","","1"
"2020-07","New Brunswick","2016A000213","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057692","5.14.1.1","29.1","","","","1"
"2020-07","New Brunswick","2016A000213","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057693","5.15.1.1","57.4","","","","1"
"2020-07","New Brunswick","2016A000213","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057694","5.16.1.1","10.1","","","","1"
"2020-07","New Brunswick","2016A000213","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057695","5.17.1.1","21.4","","","","1"
"2020-07","New Brunswick","2016A000213","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057696","5.18.1.1","13.7","","","","1"
"2020-07","New Brunswick","2016A000213","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057697","5.19.1.1","27.6","","","","1"
"2020-07","Quebec","2016A000224","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057700","6.3.1.1","51.5","","","","1"
"2020-07","Quebec","2016A000224","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057701","6.4.1.1","38.3","","","","1"
"2020-07","Quebec","2016A000224","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057702","6.5.1.1","21.5","","","","1"
"2020-07","Quebec","2016A000224","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057703","6.6.1.1","267.4","","","","1"
"2020-07","Quebec","2016A000224","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057704","6.7.1.1","468.5","","","","1"
"2020-07","Quebec","2016A000224","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057706","6.9.1.1","659.7","","","","1"
"2020-07","Quebec","2016A000224","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057707","6.10.1.1","217.4","","","","1"
"2020-07","Quebec","2016A000224","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057708","6.11.1.1","236.5","","","","1"
"2020-07","Quebec","2016A000224","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057709","6.12.1.1","340.0","","","","1"
"2020-07","Quebec","2016A000224","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057710","6.13.1.1","155.3","","","","1"
"2020-07","Quebec","2016A000224","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057711","6.14.1.1","307.7","","","","1"
"2020-07","Quebec","2016A000224","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057712","6.15.1.1","585.3","","","","1"
"2020-07","Quebec","2016A000224","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057713","6.16.1.1","155.9","","","","1"
"2020-07","Quebec","2016A000224","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057714","6.17.1.1","210.2","","","","1"
"2020-07","Quebec","2016A000224","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057715","6.18.1.1","148.3","","","","1"
"2020-07","Quebec","2016A000224","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057716","6.19.1.1","233.9","","","","1"
"2020-07","Ontario","2016A000235","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057719","7.3.1.1","65.9","","","","1"
"2020-07","Ontario","2016A000235","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057720","7.4.1.1","36.6","","","","1"
"2020-07","Ontario","2016A000235","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057721","7.5.1.1","47.5","","","","1"
"2020-07","Ontario","2016A000235","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057722","7.6.1.1","527.7","","","","1"
"2020-07","Ontario","2016A000235","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057723","7.7.1.1","722.9","","","","1"
"2020-07","Ontario","2016A000235","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057725","7.9.1.1","1069.5","","","","1"
"2020-07","Ontario","2016A000235","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057726","7.10.1.1","342.6","","","","1"
"2020-07","Ontario","2016A000235","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057727","7.11.1.1","600.6","","","","1"
"2020-07","Ontario","2016A000235","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057728","7.12.1.1","668.3","","","","1"
"2020-07","Ontario","2016A000235","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057729","7.13.1.1","279.5","","","","1"
"2020-07","Ontario","2016A000235","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057730","7.14.1.1","496.6","","","","1"
"2020-07","Ontario","2016A000235","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057731","7.15.1.1","836.9","","","","1"
"2020-07","Ontario","2016A000235","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057732","7.16.1.1","257.3","","","","1"
"2020-07","Ontario","2016A000235","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057733","7.17.1.1","301.1","","","","1"
"2020-07","Ontario","2016A000235","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057734","7.18.1.1","253.2","","","","1"
"2020-07","Ontario","2016A000235","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057735","7.19.1.1","385.5","","","","1"
"2020-07","Manitoba","2016A000246","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057738","8.3.1.1","26.6","","","","1"
"2020-07","Manitoba","2016A000246","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057739","8.4.1.1","4.8","","","","1"
"2020-07","Manitoba","2016A000246","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057740","8.5.1.1","6.7","","","","1"
"2020-07","Manitoba","2016A000246","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057741","8.6.1.1","47.1","","","","1"
"2020-07","Manitoba","2016A000246","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057742","8.7.1.1","58.7","","","","1"
"2020-07","Manitoba","2016A000246","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057744","8.9.1.1","86.7","","","","1"
"2020-07","Manitoba","2016A000246","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057745","8.10.1.1","34.7","","","","1"
"2020-07","Manitoba","2016A000246","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057746","8.11.1.1","34.5","","","","1"
"2020-07","Manitoba","2016A000246","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057747","8.12.1.1","30.6","","","","1"
"2020-07","Manitoba","2016A000246","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057748","8.13.1.1","21.1","","","","1"
"2020-07","Manitoba","2016A000246","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057749","8.14.1.1","54.7","","","","1"
"2020-07","Manitoba","2016A000246","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057750","8.15.1.1","101.0","","","","1"
"2020-07","Manitoba","2016A000246","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057751","8.16.1.1","20.6","","","","1"
"2020-07","Manitoba","2016A000246","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057752","8.17.1.1","39.0","","","","1"
"2020-07","Manitoba","2016A000246","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057753","8.18.1.1","29.4","","","","1"
"2020-07","Manitoba","2016A000246","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057754","8.19.1.1","35.7","","","","1"
"2020-07","Saskatchewan","2016A000247","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057757","9.3.1.1","36.5","","","","1"
"2020-07","Saskatchewan","2016A000247","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057758","9.4.1.1","21.2","","","","1"
"2020-07","Saskatchewan","2016A000247","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057759","9.5.1.1","6.4","","","","1"
"2020-07","Saskatchewan","2016A000247","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057760","9.6.1.1","39.2","","","","1"
"2020-07","Saskatchewan","2016A000247","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057761","9.7.1.1","31.6","","","","1"
"2020-07","Saskatchewan","2016A000247","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057763","9.9.1.1","85.3","","","","1"
"2020-07","Saskatchewan","2016A000247","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057764","9.10.1.1","23.0","","","","1"
"2020-07","Saskatchewan","2016A000247","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057765","9.11.1.1","30.3","","","","1"
"2020-07","Saskatchewan","2016A000247","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057766","9.12.1.1","25.4","","","","1"
"2020-07","Saskatchewan","2016A000247","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057767","9.13.1.1","16.4","","","","1"
"2020-07","Saskatchewan","2016A000247","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057768","9.14.1.1","47.1","","","","1"
"2020-07","Saskatchewan","2016A000247","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057769","9.15.1.1","80.8","","","","1"
"2020-07","Saskatchewan","2016A000247","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057770","9.16.1.1","18.9","","","","1"
"2020-07","Saskatchewan","2016A000247","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057771","9.17.1.1","25.6","","","","1"
"2020-07","Saskatchewan","2016A000247","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057772","9.18.1.1","26.6","","","","1"
"2020-07","Saskatchewan","2016A000247","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057773","9.19.1.1","34.1","","","","1"
"2020-07","Alberta","2016A000248","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057776","10.3.1.1","51.1","","","","1"
"2020-07","Alberta","2016A000248","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057777","10.4.1.1","126.6","","","","1"
"2020-07","Alberta","2016A000248","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057778","10.5.1.1","19.2","","","","1"
"2020-07","Alberta","2016A000248","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057779","10.6.1.1","220.1","","","","1"
"2020-07","Alberta","2016A000248","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057780","10.7.1.1","120.5","","","","1"
"2020-07","Alberta","2016A000248","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057782","10.9.1.1","317.9","","","","1"
"2020-07","Alberta","2016A000248","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057783","10.10.1.1","124.5","","","","1"
"2020-07","Alberta","2016A000248","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057784","10.11.1.1","106.5","","","","1"
"2020-07","Alberta","2016A000248","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057785","10.12.1.1","164.4","","","","1"
"2020-07","Alberta","2016A000248","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057786","10.13.1.1","71.4","","","","1"
"2020-07","Alberta","2016A000248","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057787","10.14.1.1","136.9","","","","1"
"2020-07","Alberta","2016A000248","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057788","10.15.1.1","286.7","","","","1"
"2020-07","Alberta","2016A000248","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057789","10.16.1.1","70.2","","","","1"
"2020-07","Alberta","2016A000248","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057790","10.17.1.1","115.0","","","","1"
"2020-07","Alberta","2016A000248","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057791","10.18.1.1","90.9","","","","1"
"2020-07","Alberta","2016A000248","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057792","10.19.1.1","102.5","","","","1"
"2020-07","British Columbia","2016A000259","Agriculture [111-112, 1100, 1151-1152]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057795","11.3.1.1","24.6","","","","1"
"2020-07","British Columbia","2016A000259","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057796","11.4.1.1","39.4","","","","1"
"2020-07","British Columbia","2016A000259","Utilities [22]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057797","11.5.1.1","19.2","","","","1"
"2020-07","British Columbia","2016A000259","Construction [23]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057798","11.6.1.1","215.9","","","","1"
"2020-07","British Columbia","2016A000259","Manufacturing [31-33]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057799","11.7.1.1","166.2","","","","1"
"2020-07","British Columbia","2016A000259","Wholesale and retail trade [41, 44-45]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057801","11.9.1.1","391.1","","","","1"
"2020-07","British Columbia","2016A000259","Transportation and warehousing [48-49]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057802","11.10.1.1","130.6","","","","1"
"2020-07","British Columbia","2016A000259","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057803","11.11.1.1","171.2","","","","1"
"2020-07","British Columbia","2016A000259","Professional, scientific and technical services [54]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057804","11.12.1.1","241.7","","","","1"
"2020-07","British Columbia","2016A000259","Business, building and other support services [55-56]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057805","11.13.1.1","86.0","","","","1"
"2020-07","British Columbia","2016A000259","Educational services [61]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057806","11.14.1.1","157.1","","","","1"
"2020-07","British Columbia","2016A000259","Health care and social assistance [62]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057807","11.15.1.1","322.0","","","","1"
"2020-07","British Columbia","2016A000259","Information, culture and recreation [51, 71]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057808","11.16.1.1","101.7","","","","1"
"2020-07","British Columbia","2016A000259","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057809","11.17.1.1","196.2","","","","1"
"2020-07","British Columbia","2016A000259","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057810","11.18.1.1","93.1","","","","1"
"2020-07","British Columbia","2016A000259","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057811","11.19.1.1","119.8","","","","1"


